IDENTSTF,CODE_PREC,H_ELLIP,MAT,NUMERO,INDICE,RESEAU,RATTACH
PTA_INFRA_GEOREP.147,ADAP,,BF,33- 12,./,PTA_INFRA_GEODESIE,
PTA_INFRA_GEOREP.148,ADAP,,RB SUR ROCHER,33- 12,a,PTA_INFRA_GEODESIE,
PTA_INFRA_GEOREP.149,ADAP,,BF,33- 15,./,PTA_INFRA_GEODESIE,
PTA_INFRA_GEOREP.150,ADAP,,BF,33- 16,./,PTA_INFRA_GEODESIE,
PTA_INFRA_GEOREP.151,ADAP,,RB SUR ROCHER,33- 16,a,PTA_INFRA_GEODESIE,
PTA_INFRA_GEOREP.152,OBS,593.959,BF,33- 17,./,PTA_INFRA_GEODESIE,RDNC
PTA_INFRA_GEOREP.153,ADAP,,TUBE,33- 17,a,PTA_INFRA_GEODESIE,RDNC
PTA_INFRA_GEOREP.154,OBS,210.431,BF,33- 18,./,PTA_INFRA_GEODESIE,RDNC
PTA_INFRA_GEOREP.155,ADAP,,TUBE,33- 18,a,PTA_INFRA_GEODESIE,RDNC
PTA_INFRA_GEOREP.156,ADAP,,TUBE,33- 18,b,PTA_INFRA_GEODESIE,RDNC
PTA_INFRA_GEOREP.157,ADAP,,BF,33- 19,./,PTA_INFRA_GEODESIE,
PTA_INFRA_GEOREP.158,ADAP,,TUBE,33- 19,a,PTA_INFRA_GEODESIE,
PTA_INFRA_GEOREP.159,ADAP,,BF,33- 20,./,PTA_INFRA_GEODESIE,
PTA_INFRA_GEOREP.160,ADAP,,TUBE,33- 20,a,PTA_INFRA_GEODESIE,
PTA_INFRA_GEOREP.161,OBS,211.973,BF,33- 23,a,PTA_INFRA_GEODESIE,RBNC
PTA_INFRA_GEOREP.162,OBS,212.266,BF,33- 23,b,PTA_INFRA_GEODESIE,RBNC
PTA_INFRA_GEOREP.163,OBS,200.120,RBpm SUR TERRASSE RESERVOIR,33- 23,c,PTA_INFRA_GEODESIE,RBNC
PTA_INFRA_GEOREP.164,OBS,1035.060,BF,33- 25,./,PTA_INFRA_GEODESIE,RDNC
PTA_INFRA_GEOREP.165,ADAP,,RB SUR ROCHER,33- 25,a,PTA_INFRA_GEODESIE,RDNC
PTA_INFRA_GEOREP.166,ADAP,,BF,33- 26,./,PTA_INFRA_GEODESIE,
PTA_INFRA_GEOREP.167,ADAP,,RAIL,33- 26,a,PTA_INFRA_GEODESIE,
PTA_INFRA_GEOREP.168,OBS,232.739,BF,33- 27,./,PTA_INFRA_GEODESIE,RDNC
PTA_INFRA_GEOREP.169,ADAP,,FER CIM,33- 27,a,PTA_INFRA_GEODESIE,RDNC
PTA_INFRA_GEOREP.170,ADAP,,BF,33- 28,./,PTA_INFRA_GEODESIE,
PTA_INFRA_GEOREP.171,ADAP,,TUBE,33- 28,a,PTA_INFRA_GEODESIE,
PTA_INFRA_GEOREP.172,ADAP,,BF,33- 28,b,PTA_INFRA_GEODESIE,
PTA_INFRA_GEOREP.173,ADAP,,BF,33- 29,./,PTA_INFRA_GEODESIE,
PTA_INFRA_GEOREP.174,ADAP,,CROIX GRAVEE SUR BORNE PIERRE,33- 29,a,PTA_INFRA_GEODESIE,
PTA_INFRA_GEOREP.175,ADAP,,BF,33- 30,./,PTA_INFRA_GEODESIE,
PTA_INFRA_GEOREP.176,OBS,799.644,BF,33- 31,./,PTA_INFRA_GEODESIE,RDNC
PTA_INFRA_GEOREP.177,ADAP,,TUBE,33- 31,a,PTA_INFRA_GEODESIE,RDNC
PTA_INFRA_GEOREP.178,ADAP,,BF,33- 32,./,PTA_INFRA_GEODESIE,
PTA_INFRA_GEOREP.179,ADAP,,RB SUR ROCHER,33- 32,a,PTA_INFRA_GEODESIE,
PTA_INFRA_GEOREP.180,ADAP,,BF,33- 33,./,PTA_INFRA_GEODESIE,
PTA_INFRA_GEOREP.181,ADAP,,RAIL,33- 33,a,PTA_INFRA_GEODESIE,
PTA_INFRA_GEOREP.182,OBS,435.979,BF,33- 34,./,PTA_INFRA_GEODESIE,RDNC
PTA_INFRA_GEOREP.183,ADAP,,RB,33- 34,a,PTA_INFRA_GEODESIE,RDNC
PTA_INFRA_GEOREP.184,ADAP,,BF,33- 35,./,PTA_INFRA_GEODESIE,
PTA_INFRA_GEOREP.185,ADAP,,TUBE,33- 35,a,PTA_INFRA_GEODESIE,
PTA_INFRA_GEOREP.186,ADAP,,BF,33- 36,./,PTA_INFRA_GEODESIE,
PTA_INFRA_GEOREP.187,ADAP,,TUBE DANS TAS PIERRES,33- 36,a,PTA_INFRA_GEODESIE,
PTA_INFRA_GEOREP.188,,149.892,BF,33- 37,a,PTA_INFRA_GEODESIE,RBNC
PTA_INFRA_GEOREP.189,,149.892,BF,33- 37,a,PTA_INFRA_GEODESIE,RBNC
PTA_INFRA_GEOREP.190,OBS,146.006,RBpm,33- 37,b,PTA_INFRA_GEODESIE,RBNC
PTA_INFRA_GEOREP.191,OBS,150.781,RBGM,33- 37,c,PTA_INFRA_GEODESIE,RBNC
PTA_INFRA_GEOREP.192,OBS,150.619,BF,33- 37,d,PTA_INFRA_GEODESIE,RBNC
PTA_INFRA_GEOREP.193,OBS,152.989,RBGM,33- 37,e,PTA_INFRA_GEODESIE,RBNC
PTA_INFRA_GEOREP.194,ADAP,,BF,33- 38,./,PTA_INFRA_GEODESIE,RDNC
PTA_INFRA_GEOREP.195,OBS,201.225,TUBE,33- 38,a,PTA_INFRA_GEODESIE,RDNC
PTA_INFRA_GEOREP.196,,,TUBE,33- 38,b,PTA_INFRA_GEODESIE,RDNC
PTA_INFRA_GEOREP.197,ADAP,,BF,33- 38,c,PTA_INFRA_GEODESIE,RDNC
PTA_INFRA_GEOREP.198,ADAP,,ANTENNE,33- 38,d,PTA_INFRA_GEODESIE,RDNC
PTA_INFRA_GEOREP.199,ADAP,,ANTENNE AXE BASE,33- 38,e,PTA_INFRA_GEODESIE,RDNC
PTA_INFRA_GEOREP.200,ADAP,,ANTENNE AXE SOMMET,33- 38,f,PTA_INFRA_GEODESIE,RDNC
PTA_INFRA_GEOREP.201,OBS,239.449,BF,33- 39,./,PTA_INFRA_GEODESIE,RDNC
PTA_INFRA_GEOREP.202,ADAP,,RB,33- 39,a,PTA_INFRA_GEODESIE,RDNC
PTA_INFRA_GEOREP.203,ADAP,,BF,33- 40,./,PTA_INFRA_GEODESIE,
PTA_INFRA_GEOREP.204,ADAP,,BF,33- 41,./,PTA_INFRA_GEODESIE,
PTA_INFRA_GEOREP.205,ADAP,,RAIL,33- 41,a,PTA_INFRA_GEODESIE,
PTA_INFRA_GEOREP.206,ADAP,,BF,33- 43,./,PTA_INFRA_GEODESIE,
PTA_INFRA_GEOREP.207,ADAP,,BF,33- 44,./,PTA_INFRA_GEODESIE,
PTA_INFRA_GEOREP.208,ADAP,,CROIX GRAVEE SUR BORNE PIERRE,33- 44,a,PTA_INFRA_GEODESIE,
PTA_INFRA_GEOREP.209,OBS,393.350,BF,33- 45,./,PTA_INFRA_GEODESIE,RDNC
PTA_INFRA_GEOREP.210,ADAP,,BF,33- 46,./,PTA_INFRA_GEODESIE,
PTA_INFRA_GEOREP.211,ADAP,,FER CIM,33- 46,a,PTA_INFRA_GEODESIE,
PTA_INFRA_GEOREP.212,OBS,213.163,BF AVEC PR,33- 47,./,PTA_INFRA_GEODESIE,RDNC
PTA_INFRA_GEOREP.213,ADAP,,FER CIM,33- 47,a,PTA_INFRA_GEODESIE,RDNC
PTA_INFRA_GEOREP.214,ADAP,,BF,33- 48,./,PTA_INFRA_GEODESIE,
PTA_INFRA_GEOREP.215,ADAP,,TUBE,33- 48,a,PTA_INFRA_GEODESIE,
PTA_INFRA_GEOREP.216,ADAP,,BF,33- 49,./,PTA_INFRA_GEODESIE,
PTA_INFRA_GEOREP.217,ADAP,,TUBE,33- 49,a,PTA_INFRA_GEODESIE,
PTA_INFRA_GEOREP.218,OBS,1118.984,BF,33- 50,./,PTA_INFRA_GEODESIE,RDNC
PTA_INFRA_GEOREP.219,ADAP,,TUBE,33- 50,a,PTA_INFRA_GEODESIE,RDNC
PTA_INFRA_GEOREP.220,ADAP,,BF,33- 51,./,PTA_INFRA_GEODESIE,
PTA_INFRA_GEOREP.221,ADAP,,TUBE,33- 51,a,PTA_INFRA_GEODESIE,
PTA_INFRA_GEOREP.222,OBS,427.572,BF,33- 52,./,PTA_INFRA_GEODESIE,RDNC
PTA_INFRA_GEOREP.223,ADAP,,TUBE,33- 52,a,PTA_INFRA_GEODESIE,RDNC
PTA_INFRA_GEOREP.224,ADAP,,BF,33- 58,./,PTA_INFRA_GEODESIE,
PTA_INFRA_GEOREP.225,ADAP,,ANEMOMETRE AXE SOMMET,33-205,./,PTA_INFRA_GEODESIE,
PTA_INFRA_GEOREP.353,OBS,150.619,BF,33-37,d,,,
PTA_INFRA_GEOREP.349,ADAP,,BF,33-72B,./,,,
PTA_INFRA_GEOREP.226,ADAP,,BF,33-I  - 401,./,PTA_INFRA_GEODESIE,
PTA_INFRA_GEOREP.227,ADAP,,CROIX GRAVEE SUR ROCHER,33-I  - 401,a,PTA_INFRA_GEODESIE,
PTA_INFRA_GEOREP.228,,,BF,33-I  - 402,./,PTA_INFRA_GEODESIE,
PTA_INFRA_GEOREP.229,,,BORNE EN PIERRE,33-I  - 402,a,PTA_INFRA_GEODESIE,
PTA_INFRA_GEOREP.230,,136.780,BF,33-I  - 402,b,PTA_INFRA_GEODESIE,
PTA_INFRA_GEOREP.231,ADAP,,BF,33-I  - 403,./,PTA_INFRA_GEODESIE,
PTA_INFRA_GEOREP.232,ADAP,,RAIL,33-I  - 403,a,PTA_INFRA_GEODESIE,
PTA_INFRA_GEOREP.233,ADAP,,BF,33-I  - 404,./,PTA_INFRA_GEODESIE,
PTA_INFRA_GEOREP.234,ADAP,,BF,33-I  - 405,./,PTA_INFRA_GEODESIE,
PTA_INFRA_GEOREP.235,ADAP,,BF,33-I  - 406,./,PTA_INFRA_GEODESIE,
PTA_INFRA_GEOREP.236,ADAP,,TUBE,33-I  - 406,a,PTA_INFRA_GEODESIE,
PTA_INFRA_GEOREP.237,ADAP,,BF,33-I  - 407,./,PTA_INFRA_GEODESIE,
PTA_INFRA_GEOREP.238,ADAP,,BF,33-I  - 408,./,PTA_INFRA_GEODESIE,
PTA_INFRA_GEOREP.239,ADAP,,TUBE,33-I  - 408,a,PTA_INFRA_GEODESIE,
PTA_INFRA_GEOREP.240,ADAP,,BF,33-I  - 409,./,PTA_INFRA_GEODESIE,
PTA_INFRA_GEOREP.241,OBS,137.224,BF,33-I  - 410,./,PTA_INFRA_GEODESIE,RDNC
PTA_INFRA_GEOREP.242,ADAP,,TUBE,33-I  - 410,a,PTA_INFRA_GEODESIE,RDNC
PTA_INFRA_GEOREP.243,ADAP,,BF,33-I  - 411,./,PTA_INFRA_GEODESIE,
PTA_INFRA_GEOREP.244,,,TUBE,33-I  - 411,a,PTA_INFRA_GEODESIE,
PTA_INFRA_GEOREP.245,ADAP,,RAIL,33-I  - 411,b,PTA_INFRA_GEODESIE,
PTA_INFRA_GEOREP.246,ADAP,,BF,33-I  - 412,./,PTA_INFRA_GEODESIE,
PTA_INFRA_GEOREP.247,ADAP,,TUBE,33-I  - 412,a,PTA_INFRA_GEODESIE,
PTA_INFRA_GEOREP.248,ADAP,,BF,33-I  - 413,./,PTA_INFRA_GEODESIE,
PTA_INFRA_GEOREP.249,ADAP,,TUBE,33-I  - 413,a,PTA_INFRA_GEODESIE,
PTA_INFRA_GEOREP.250,ADAP,,BF,33-I  - 414,./,PTA_INFRA_GEODESIE,
PTA_INFRA_GEOREP.251,ADAP,,CLOU SUR ROCHER,33-I  - 414,a,PTA_INFRA_GEODESIE,
PTA_INFRA_GEOREP.252,ADAP,,BF,33-I  - 416,./,PTA_INFRA_GEODESIE,
PTA_INFRA_GEOREP.253,OBS,76.134,BF,33-I  - 417,./,PTA_INFRA_GEODESIE,RDNC
PTA_INFRA_GEOREP.254,ADAP,,RB SUR SOCLE POTEAU,33-I  - 417,a,PTA_INFRA_GEODESIE,RDNC
PTA_INFRA_GEOREP.255,ADAP,,BF,33-I  - 418,./,PTA_INFRA_GEODESIE,
PTA_INFRA_GEOREP.256,ADAP,,FER CIM,33-I  - 418,a,PTA_INFRA_GEODESIE,
PTA_INFRA_GEOREP.257,ADAP,,BF,33-I  - 419,./,PTA_INFRA_GEODESIE,
PTA_INFRA_GEOREP.258,ADAP,,TUBE,33-I  - 419,a,PTA_INFRA_GEODESIE,
PTA_INFRA_GEOREP.259,ADAP,,BF,33-I  - 420,./,PTA_INFRA_GEODESIE,
PTA_INFRA_GEOREP.260,ADAP,,BF,33-I  - 420,a,PTA_INFRA_GEODESIE,
PTA_INFRA_GEOREP.261,ADAP,,BF,33-I  - 421,./,PTA_INFRA_GEODESIE,
PTA_INFRA_GEOREP.262,ADAP,,TUBE,33-I  - 421,a,PTA_INFRA_GEODESIE,
PTA_INFRA_GEOREP.263,ADAP,,BF,33-I  - 422,./,PTA_INFRA_GEODESIE,
PTA_INFRA_GEOREP.264,ADAP,,TUBE,33-I  - 422,a,PTA_INFRA_GEODESIE,
PTA_INFRA_GEOREP.265,ADAP,,BF,33-I  - 423,./,PTA_INFRA_GEODESIE,
PTA_INFRA_GEOREP.266,ADAP,,TUBE,33-I  - 423,a,PTA_INFRA_GEODESIE,
PTA_INFRA_GEOREP.267,OBS,181.972,BF,33-I  - 424,./,PTA_INFRA_GEODESIE,RDNC
PTA_INFRA_GEOREP.268,OBS,162.903,BF,33-I  - 501,a,PTA_INFRA_GEODESIE,RDNC
PTA_INFRA_GEOREP.269,ADAP,138.032,TUBE,33-I  - 501,b,PTA_INFRA_GEODESIE,RDNC
PTA_INFRA_GEOREP.358,OBS,114.257,CORNIERE EN Y,33-I  - 501,c,PTA_INFRA_GEODESIE,RDNC
PTA_INFRA_GEOREP.359,OBS,,RBpm,33-I  - 501,d,PTA_INFRA_GEODESIE,RDNC
PTA_INFRA_GEOREP.360,OBS,,CLOU ARPENTEUR SUR TETE OUVRAGE,33-I  - 501,e,PTA_INFRA_GEODESIE,RDNC
PTA_INFRA_GEOREP.270,ADAP,,PIGNON NORD-EST ABRIBUS,33-I  -5001,./,PTA_INFRA_GEODESIE,
PTA_INFRA_GEOREP.271,ADAP,,BF,33-I  -5001,a,PTA_INFRA_GEODESIE,
PTA_INFRA_GEOREP.272,ADAP,,BF,33-I  -5002,./,PTA_INFRA_GEODESIE,
PTA_INFRA_GEOREP.273,OBS,232.83,BF,33-I  -5003,a,PTA_INFRA_GEODESIE,RDNC
PTA_INFRA_GEOREP.274,ADAP,,RBpm,33-I  -5003,b,PTA_INFRA_GEODESIE,RDNC
PTA_INFRA_GEOREP.275,ADAP,,BF,33-II - 401,./,PTA_INFRA_GEODESIE,
PTA_INFRA_GEOREP.276,ADAP,,BF,33-II - 402,./,PTA_INFRA_GEODESIE,
PTA_INFRA_GEOREP.277,ADAP,,BF,33-II - 413,./,PTA_INFRA_GEODESIE,
PTA_INFRA_GEOREP.341,ADAP,,BF,33-II - 414,./,PTA_INFRA_GEODESIE,
PTA_INFRA_GEOREP.342,ADAP,,BF,33-II - 414,a,PTA_INFRA_GEODESIE,
PTA_INFRA_GEOREP.278,ADAP,,BF,33-III- 401,./,PTA_INFRA_GEODESIE,
PTA_INFRA_GEOREP.279,ADAP,,BF,33-III- 402,./,PTA_INFRA_GEODESIE,
PTA_INFRA_GEOREP.280,ADAP,,BF,33-III- 403,./,PTA_INFRA_GEODESIE,
PTA_INFRA_GEOREP.281,ADAP,,RAIL,33-III- 403,a,PTA_INFRA_GEODESIE,
PTA_INFRA_GEOREP.282,ADAP,,BF,33-III- 404,./,PTA_INFRA_GEODESIE,
PTA_INFRA_GEOREP.283,ADAP,,BF,33-III- 405,./,PTA_INFRA_GEODESIE,
PTA_INFRA_GEOREP.284,ADAP,,TUBE,33-III- 405,a,PTA_INFRA_GEODESIE,
PTA_INFRA_GEOREP.285,ADAP,,BF,33-III- 406,./,PTA_INFRA_GEODESIE,
PTA_INFRA_GEOREP.286,ADAP,,RAIL,33-III- 406,a,PTA_INFRA_GEODESIE,
PTA_INFRA_GEOREP.287,ADAP,,BF,33-III- 407,./,PTA_INFRA_GEODESIE,
PTA_INFRA_GEOREP.288,ADAP,,BF,33-III- 408,./,PTA_INFRA_GEODESIE,
PTA_INFRA_GEOREP.289,ADAP,,BF,33-III- 409,./,PTA_INFRA_GEODESIE,
PTA_INFRA_GEOREP.290,ADAP,,BF,33-III- 410,./,PTA_INFRA_GEODESIE,
PTA_INFRA_GEOREP.291,ADAP,,BF,33-III- 411,./,PTA_INFRA_GEODESIE,
PTA_INFRA_GEOREP.292,ADAP,,BF,33-III- 413,./,PTA_INFRA_GEODESIE,
PTA_INFRA_GEOREP.293,ADAP,,RAIL,33-III- 413,a,PTA_INFRA_GEODESIE,
PTA_INFRA_GEOREP.294,ADAP,,BF,33-III- 414,./,PTA_INFRA_GEODESIE,
PTA_INFRA_GEOREP.295,ADAP,,BF,33-III- 415,b,PTA_INFRA_GEODESIE,
PTA_INFRA_GEOREP.296,ADAP,,TUBE,33-III- 415,c,PTA_INFRA_GEODESIE,
PTA_INFRA_GEOREP.297,ADAP,,BF,33-III- 416,./,PTA_INFRA_GEODESIE,
PTA_INFRA_GEOREP.298,ADAP,,BF,33-III- 417,./,PTA_INFRA_GEODESIE,
PTA_INFRA_GEOREP.299,ADAP,,BF,33-III- 418,./,PTA_INFRA_GEODESIE,RDNC
PTA_INFRA_GEOREP.300,OBS,152.338,RBpm,33-III- 418,b,PTA_INFRA_GEODESIE,RDNC
PTA_INFRA_GEOREP.301,ADAP,,BF,33-III- 420,./,PTA_INFRA_GEODESIE,
PTA_INFRA_GEOREP.302,ADAP,,BF,33-III- 421,./,PTA_INFRA_GEODESIE,RDNC
PTA_INFRA_GEOREP.357,OBS,62.97,CLOU ARPENTEUR SUR REGARD,33-III- 421,a,PTA_INFRA_GEODESIE,RDNC
PTA_INFRA_GEOREP.303,ADAP,,BF,33-III- 423,./,PTA_INFRA_GEODESIE,
PTA_INFRA_GEOREP.304,ADAP,,TUBE,33-III- 423,a,PTA_INFRA_GEODESIE,
PTA_INFRA_GEOREP.305,ADAP,,BF,33-III- 424,./,PTA_INFRA_GEODESIE,
PTA_INFRA_GEOREP.306,ADAP,,TUBE,33-III- 424,a,PTA_INFRA_GEODESIE,
PTA_INFRA_GEOREP.307,ADAP,,BF,33-III- 425,./,PTA_INFRA_GEODESIE,
PTA_INFRA_GEOREP.308,ADAP,,BF,33-III- 426,./,PTA_INFRA_GEODESIE,
PTA_INFRA_GEOREP.309,ADAP,,BF,33-III- 427,./,PTA_INFRA_GEODESIE,
PTA_INFRA_GEOREP.310,ADAP,,EMBOUT SUR ROCHER,33-III- 427,a,PTA_INFRA_GEODESIE,
PTA_INFRA_GEOREP.311,ADAP,,BF,33-III- 428,./,PTA_INFRA_GEODESIE,
PTA_INFRA_GEOREP.312,ADAP,,TUBE,33-III- 428,a,PTA_INFRA_GEODESIE,
PTA_INFRA_GEOREP.313,ADAP,,BF,33-III- 429,./,PTA_INFRA_GEODESIE,
PTA_INFRA_GEOREP.314,OBS,136.780,BF,33-III- 501,a,PTA_INFRA_GEODESIE,RDNC
PTA_INFRA_GEOREP.315,ADAP,,BF,33-III-5001,./,PTA_INFRA_GEODESIE,
PTA_INFRA_GEOREP.316,ADAP,,,33-III-5002,./,PTA_INFRA_GEODESIE,
PTA_INFRA_GEOREP.317,ADAP,,RB,33-III-5002,a,PTA_INFRA_GEODESIE,
PTA_INFRA_GEOREP.318,ADAP,,TUBE,33-III-5002,b,PTA_INFRA_GEODESIE,
PTA_INFRA_GEOREP.319,ADAP,,BF,33-III-5003,./,PTA_INFRA_GEODESIE,
PTA_INFRA_GEOREP.320,ADAP,,BF,33-III-5003,a,PTA_INFRA_GEODESIE,
PTA_INFRA_GEOREP.321,ADAP,,BF,33-III-5004,./,PTA_INFRA_GEODESIE,
PTA_INFRA_GEOREP.322,ADAP,,BF,33-III-5004,a,PTA_INFRA_GEODESIE,
PTA_INFRA_GEOREP.323,ADAP,,BORNE EN PIERRE,33-III-5004,b,PTA_INFRA_GEODESIE,
PTA_INFRA_GEOREP.324,ADAP,,BF,33-III-5005,./,PTA_INFRA_GEODESIE,
PTA_INFRA_GEOREP.325,ADAP,,RAIL,33-III-5005,a,PTA_INFRA_GEODESIE,
PTA_INFRA_GEOREP.326,ADAP,,MONUMENT TOMBE AXE SOMMET,33-III-5006,./,PTA_INFRA_GEODESIE,
PTA_INFRA_GEOREP.327,ADAP,,TUBE,33-III-5006,a,PTA_INFRA_GEODESIE,
PTA_INFRA_GEOREP.328,ADAP,,CROIX AXE SOMMET,33-III-5007,./,PTA_INFRA_GEODESIE,
PTA_INFRA_GEOREP.329,ADAP,,RBpm,33-III-5007,a,PTA_INFRA_GEODESIE,
PTA_INFRA_GEOREP.330,ADAP,,BF,33-IV - 424,./,PTA_INFRA_GEODESIE,
PTA_INFRA_GEOREP.343,ADAP,,BF,33-IV - 426,./,PTA_INFRA_GEODESIE,
PTA_INFRA_GEOREP.344,ADAP,,BF,33-IV - 427,./,PTA_INFRA_GEODESIE,
PTA_INFRA_GEOREP.331,ADAP,,BF,33-IV - 428,./,PTA_INFRA_GEODESIE,
PTA_INFRA_GEOREP.332,ADAP,,CROIX GRAVEE SUR BETON,33-IV - 428,a,PTA_INFRA_GEODESIE,
PTA_INFRA_GEOREP.333,ADAP,,BF,33-IV - 430,./,PTA_INFRA_GEODESIE,
PTA_INFRA_GEOREP.334,ADAP,,BF,33-IV - 431,./,PTA_INFRA_GEODESIE,
PTA_INFRA_GEOREP.335,ADAP,,BF,33-IV - 472,./,PTA_INFRA_GEODESIE,
PTA_INFRA_GEOREP.336,ADAP,,TUBE,33-IV - 472,a,PTA_INFRA_GEODESIE,
PTA_INFRA_GEOREP.337,ADAP,,BF,33-IV -5008,./,PTA_INFRA_GEODESIE,
PTA_INFRA_GEOREP.338,ADAP,,TUBE,33-IV -5008,a,PTA_INFRA_GEODESIE,
PTA_INFRA_GEOREP.339,ADAP,,BF,33-IV -5009,./,PTA_INFRA_GEODESIE,
PTA_INFRA_GEOREP.340,ADAP,,TUBE,33-IV -5009,a,PTA_INFRA_GEODESIE,
TIO_INFRA_GEOREP.31,ADAP,,BF,26- 13,./,TIO_INFRA_GEODESIE,
TIO_INFRA_GEOREP.32,ADAP,,TUBE,26- 13,a,TIO_INFRA_GEODESIE,
TIO_INFRA_GEOREP.287,ADAP,,BF,26- 15,./,TIO_INFRA_GEODESIE,
TIO_INFRA_GEOREP.8,ADAP,,TUBE,26- 16,a,TIO_INFRA_GEODESIE,
TIO_INFRA_GEOREP.9,ADAP,,BF,26- 16,./,TIO_INFRA_GEODESIE,
TIO_INFRA_GEOREP.25,ADAP,,BF,26- 20,./,TIO_INFRA_GEODESIE,
TIO_INFRA_GEOREP.26,ADAP,,CROIX GRAVEE SUR ROCHER,26- 20,a,TIO_INFRA_GEODESIE,
TIO_INFRA_GEOREP.33,ADAP,,BF,26- 21,./,TIO_INFRA_GEODESIE,
TIO_INFRA_GEOREP.34,ADAP,,TUBE,26- 21,a,TIO_INFRA_GEODESIE,
TIO_INFRA_GEOREP.35,ADAP,,BF,26- 24,./,TIO_INFRA_GEODESIE,
TIO_INFRA_GEOREP.36,ADAP,,CLOU CIM,26- 24,a,TIO_INFRA_GEODESIE,
TIO_INFRA_GEOREP.37,ADAP,,BF,26- 26,./,TIO_INFRA_GEODESIE,
TIO_INFRA_GEOREP.38,ADAP,,TUBE,26- 26,a,TIO_INFRA_GEODESIE,
TIO_INFRA_GEOREP.39,ADAP,,BF,26- 27,./,TIO_INFRA_GEODESIE,
TIO_INFRA_GEOREP.40,ADAP,,TUBE,26- 27,a,TIO_INFRA_GEODESIE,
TIO_INFRA_GEOREP.41,ADAP,,BF,26- 29,./,TIO_INFRA_GEODESIE,
TIO_INFRA_GEOREP.42,ADAP,,BOULON SUR ROCHER,26- 29,a,TIO_INFRA_GEODESIE,
TIO_INFRA_GEOREP.43,ADAP,,BF,26- 31,./,TIO_INFRA_GEODESIE,
TIO_INFRA_GEOREP.44,ADAP,,TUBE,26- 31,a,TIO_INFRA_GEODESIE,
TIO_INFRA_GEOREP.45,OBS,443.959,BF,26- 32,./,TIO_INFRA_GEODESIE,RDNC
TIO_INFRA_GEOREP.46,ADAP,,TUBE,26- 32,a,TIO_INFRA_GEODESIE,RDNC
TIO_INFRA_GEOREP.47,ADAP,,BF,26- 33,./,TIO_INFRA_GEODESIE,
TIO_INFRA_GEOREP.48,ADAP,,TUBE,26- 33,a,TIO_INFRA_GEODESIE,
TIO_INFRA_GEOREP.27,ADAP,,BF,26- 34,./,TIO_INFRA_GEODESIE,
TIO_INFRA_GEOREP.28,ADAP,,TUBE,26- 34,a,TIO_INFRA_GEODESIE,
TIO_INFRA_GEOREP.49,ADAP,,BF,26- 36,./,TIO_INFRA_GEODESIE,
TIO_INFRA_GEOREP.50,ADAP,,TUBE,26- 36,a,TIO_INFRA_GEODESIE,
TIO_INFRA_GEOREP.51,ADAP,,BF,26- 37,./,TIO_INFRA_GEODESIE,
TIO_INFRA_GEOREP.52,ADAP,,TUBE,26- 37,a,TIO_INFRA_GEODESIE,
TIO_INFRA_GEOREP.29,ADAP,,BF,26- 38,./,TIO_INFRA_GEODESIE,
TIO_INFRA_GEOREP.30,ADAP,,TUBE,26- 38,a,TIO_INFRA_GEODESIE,
TIO_INFRA_GEOREP.53,ADAP,,BF,26- 39,./,TIO_INFRA_GEODESIE,
TIO_INFRA_GEOREP.54,ADAP,,BF,26- 40,./,TIO_INFRA_GEODESIE,
TIO_INFRA_GEOREP.55,ADAP,,CLOU CIM,26- 40,a,TIO_INFRA_GEODESIE,
TIO_INFRA_GEOREP.56,ADAP,,TUBE,26- 40,b,TIO_INFRA_GEODESIE,
TIO_INFRA_GEOREP.57,ADAP,,BF,26- 41,./,TIO_INFRA_GEODESIE,
TIO_INFRA_GEOREP.58,ADAP,,TUBE,26- 41,a,TIO_INFRA_GEODESIE,
TIO_INFRA_GEOREP.59,ADAP,,TUBE,26- 42,a,TIO_INFRA_GEODESIE,
TIO_INFRA_GEOREP.60,ADAP,,BF,26- 42,b,TIO_INFRA_GEODESIE,
TIO_INFRA_GEOREP.61,ADAP,,BF,26- 43,./,TIO_INFRA_GEODESIE,
TIO_INFRA_GEOREP.62,ADAP,,TUBE,26- 43,a,TIO_INFRA_GEODESIE,
TIO_INFRA_GEOREP.63,ADAP,,BF,26- 44,./,TIO_INFRA_GEODESIE,
TIO_INFRA_GEOREP.288,ADAP,,TUBE,26- 44,a,TIO_INFRA_GEODESIE,
TIO_INFRA_GEOREP.64,ADAP,,BOULON SUR ROCHER,26- 45,./,TIO_INFRA_GEODESIE,
TIO_INFRA_GEOREP.65,ADAP,,RB SUR ROCHER,26- 45,a,TIO_INFRA_GEODESIE,
TIO_INFRA_GEOREP.66,ADAP,,BF,26- 45,b,TIO_INFRA_GEODESIE,
TIO_INFRA_GEOREP.289,ADAP,,BF,26- 46,./,TIO_INFRA_GEODESIE,
TIO_INFRA_GEOREP.290,ADAP,,TUBE,26- 46,a,TIO_INFRA_GEODESIE,
TIO_INFRA_GEOREP.67,ADAP,,BF,26- 47,b,TIO_INFRA_GEODESIE,RDNC
TIO_INFRA_GEOREP.68,OBS,922.469,BF,26- 47,c,TIO_INFRA_GEODESIE,RDNC
TIO_INFRA_GEOREP.69,ADAP,,BF,26- 48,./,TIO_INFRA_GEODESIE,
TIO_INFRA_GEOREP.70,ADAP,,TUBE,26- 48,a,TIO_INFRA_GEODESIE,
TIO_INFRA_GEOREP.291,ADAP,,TUBE,26- 49,a,TIO_INFRA_GEODESIE,
