IDENTSTF,CODE_PREC,H_ELLIP,MAT,NUMERO,INDICE,RESEAU,RATTACH
DUM_INFRA_GNIREP.31,OBS,76.142,,A'B'-21,,DUM_INFRA_NIVELLEMENT,RCNC
DUM_INFRA_GNIREP.32,OBS,69.97,,A'B'-22,,DUM_INFRA_NIVELLEMENT,RCNC
DUM_INFRA_GNIREP.33,OBS,70.368,,A'B'-23,,DUM_INFRA_NIVELLEMENT,RCNC
DUM_INFRA_GNIREP.34,OBS,68.91,,A'B'-24,,DUM_INFRA_NIVELLEMENT,RCNC
DUM_INFRA_GNIREP.64,GRA,,,A'B'-24 a,,DUM_INFRA_NIVELLEMENT,RCNC
DUM_INFRA_GNIREP.35,ADAP,,,A'B'-25,,DUM_INFRA_NIVELLEMENT,
DUM_INFRA_GNIREP.36,ADAP,,,A'B'-26,,DUM_INFRA_NIVELLEMENT,
DUM_INFRA_GNIREP.37,OBS,65.06,,A'B'-27,,DUM_INFRA_NIVELLEMENT,RCNC
DUM_INFRA_GNIREP.38,ADAP,,,A'B'-28,,DUM_INFRA_NIVELLEMENT,
DUM_INFRA_GNIREP.44,GRA,,,A'B'-28 I,,DUM_INFRA_NIVELLEMENT,
DUM_INFRA_GNIREP.39,OBS,76.86,,A'B'-5 a,,DUM_INFRA_NIVELLEMENT,RCNC
DUM_INFRA_GNIREP.40,OBS,81.08,,A'B'-6,,DUM_INFRA_NIVELLEMENT,RCNC
DUM_INFRA_GNIREP.9,ADAP,,,AB-15,,DUM_INFRA_NIVELLEMENT,
DUM_INFRA_GNIREP.10,ADAP,,,AB-16,,DUM_INFRA_NIVELLEMENT,
DUM_INFRA_GNIREP.43,GRA,,,AB-19,,DUM_INFRA_NIVELLEMENT,
DUM_INFRA_GNIREP.11,ADAP,170.107,,AB-20,,DUM_INFRA_NIVELLEMENT,RCNC
DUM_INFRA_GNIREP.12,OBS,109.163,,AB-22,,DUM_INFRA_NIVELLEMENT,RCNC
DUM_INFRA_GNIREP.13,OBS,94.437,,AB-23,,DUM_INFRA_NIVELLEMENT,RCNC
DUM_INFRA_GNIREP.14,ADAP,,,AB-24,,DUM_INFRA_NIVELLEMENT,
DUM_INFRA_GNIREP.15,OBS,74.422,,AB-25,,DUM_INFRA_NIVELLEMENT,RCNC
DUM_INFRA_GNIREP.16,OBS,69.958,,AB-26,,DUM_INFRA_NIVELLEMENT,RCNC
DUM_INFRA_GNIREP.17,ADAP,,,AB-26 bis,,DUM_INFRA_NIVELLEMENT,
DUM_INFRA_GNIREP.18,ADAP,,,AB-27,,DUM_INFRA_NIVELLEMENT,
DUM_INFRA_GNIREP.19,ADAP,,,AB-28,,DUM_INFRA_NIVELLEMENT,
DUM_INFRA_GNIREP.20,OBS,65.351,,AB-29,,DUM_INFRA_NIVELLEMENT,RCNC
DUM_INFRA_GNIREP.21,OBS,69.147,,AB-30,,DUM_INFRA_NIVELLEMENT,RCNC
DUM_INFRA_GNIREP.22,ADAP,,,AB-31,,DUM_INFRA_NIVELLEMENT,
DUM_INFRA_GNIREP.23,ADAP,,,AB-32,,DUM_INFRA_NIVELLEMENT,
DUM_INFRA_GNIREP.24,ADAP,,,AB-33,,DUM_INFRA_NIVELLEMENT,
DUM_INFRA_GNIREP.1,OBS,65.58,,Aa.k3o3-1,,DUM_INFRA_NIVELLEMENT,RCNC
DUM_INFRA_GNIREP.2,OBS,146.58,,Aa.k3o3-10,,DUM_INFRA_NIVELLEMENT,RCNC
DUM_INFRA_GNIREP.3,OBS,156.07,,Aa.k3o3-11,,DUM_INFRA_NIVELLEMENT,RCNC
DUM_INFRA_GNIREP.63,ADAP,,,Aa.k3o3-12,,DUM_INFRA_NIVELLEMENT,RCNC
DUM_INFRA_GNIREP.4,OBS,70.02,,Aa.k3o3-2,,DUM_INFRA_NIVELLEMENT,RCNC
DUM_INFRA_GNIREP.5,OBS,96.13,,Aa.k3o3-4,,DUM_INFRA_NIVELLEMENT,RCNC
DUM_INFRA_GNIREP.6,OBS,104.34,,Aa.k3o3-7,,DUM_INFRA_NIVELLEMENT,RCNC
DUM_INFRA_GNIREP.7,OBS,120.76,,Aa.k3o3-8,,DUM_INFRA_NIVELLEMENT,RCNC
DUM_INFRA_GNIREP.8,OBS,129.63,,Aa.k3o3-9,,DUM_INFRA_NIVELLEMENT,RCNC
DUM_INFRA_GNIREP.45,ADAP,,,Aa.l3o3-1,,DUM_INFRA_NIVELLEMENT,
DUM_INFRA_GNIREP.60,GRA,,,Aa.l3o3-10,,DUM_INFRA_NIVELLEMENT,
DUM_INFRA_GNIREP.61,GRA,,,Aa.l3o3-10 I,,DUM_INFRA_NIVELLEMENT,
DUM_INFRA_GNIREP.62,GRA,,,Aa.l3o3-10 II,,DUM_INFRA_NIVELLEMENT,
DUM_INFRA_GNIREP.46,ADAP,,,Aa.l3o3-2,,DUM_INFRA_NIVELLEMENT,
DUM_INFRA_GNIREP.47,GRA,,,Aa.l3o3-3,,DUM_INFRA_NIVELLEMENT,
DUM_INFRA_GNIREP.48,GRA,,,Aa.l3o3-4,,DUM_INFRA_NIVELLEMENT,
DUM_INFRA_GNIREP.49,GRA,,,Aa.l3o3-5,,DUM_INFRA_NIVELLEMENT,
DUM_INFRA_GNIREP.50,GRA,,,Aa.l3o3-6,,DUM_INFRA_NIVELLEMENT,
DUM_INFRA_GNIREP.51,GRA,,,Aa.l3o3-7,,DUM_INFRA_NIVELLEMENT,
DUM_INFRA_GNIREP.52,GRA,,,Aa.l3o3-7 I,,DUM_INFRA_NIVELLEMENT,
DUM_INFRA_GNIREP.53,GRA,,,Aa.l3o3-7 II,,DUM_INFRA_NIVELLEMENT,
DUM_INFRA_GNIREP.54,GRA,,,Aa.l3o3-8,,DUM_INFRA_NIVELLEMENT,
DUM_INFRA_GNIREP.55,GRA,,,Aa.l3o3-8 I,,DUM_INFRA_NIVELLEMENT,
DUM_INFRA_GNIREP.56,GRA,,,Aa.l3o3-8 II,,DUM_INFRA_NIVELLEMENT,
DUM_INFRA_GNIREP.57,GRA,,,Aa.l3o3-9,,DUM_INFRA_NIVELLEMENT,
DUM_INFRA_GNIREP.58,GRA,,,Aa.l3o3-9 I,,DUM_INFRA_NIVELLEMENT,
DUM_INFRA_GNIREP.59,GRA,,,Aa.l3o3-9 II,,DUM_INFRA_NIVELLEMENT,
DUM_INFRA_GNIREP.41,ADAP,,,Ba.n3-6,,DUM_INFRA_NIVELLEMENT,
DUM_INFRA_GNIREP.42,OBS,70.27,,Ba.n3-7,,DUM_INFRA_NIVELLEMENT,RCNC
IDP_INFRA_GNIREP.25,GRA,,,IDP-1,,IDP_INFRA_NIVELLEMENT,
IDP_INFRA_GNIREP.35,GRA,,,IDP-10,,IDP_INFRA_NIVELLEMENT,
IDP_INFRA_GNIREP.36,GRA,,,IDP-11,,IDP_INFRA_NIVELLEMENT,
IDP_INFRA_GNIREP.1,OBS,94.67,,IDP-11 a,,IDP_INFRA_NIVELLEMENT,RCNC
IDP_INFRA_GNIREP.2,OBS,124.63,,IDP-12 bis,,IDP_INFRA_NIVELLEMENT,RCNC
IDP_INFRA_GNIREP.3,OBS,144.56,,IDP-13,,IDP_INFRA_NIVELLEMENT,RCNC
IDP_INFRA_GNIREP.4,ADAP,,,IDP-14,,IDP_INFRA_NIVELLEMENT,
IDP_INFRA_GNIREP.26,GRA,,,IDP-14 I,,IDP_INFRA_NIVELLEMENT,
IDP_INFRA_GNIREP.27,GRA,,,IDP-15,,IDP_INFRA_NIVELLEMENT,
IDP_INFRA_GNIREP.5,OBS,124.34,,IDP-15 a,,IDP_INFRA_NIVELLEMENT,RCNC
IDP_INFRA_GNIREP.64,GRA,,,IDP-15 bis,,IDP_INFRA_NIVELLEMENT,
IDP_INFRA_GNIREP.57,GRA,,,IDP-17 bis,,IDP_INFRA_NIVELLEMENT,
IDP_INFRA_GNIREP.58,GRA,,,IDP-18,,IDP_INFRA_NIVELLEMENT,
IDP_INFRA_GNIREP.60,GRA,,,IDP-19 bis,,IDP_INFRA_NIVELLEMENT,
IDP_INFRA_GNIREP.6,OBS,61.010,,IDP-2,,IDP_INFRA_NIVELLEMENT,RCNC
IDP_INFRA_GNIREP.59,OBS,72.80,,IDP-20 bis,,IDP_INFRA_NIVELLEMENT,RCNC
IDP_INFRA_GNIREP.7,OBS,89.28,,IDP-21,,IDP_INFRA_NIVELLEMENT,RCNC
IDP_INFRA_GNIREP.8,OBS,79.72,,IDP-22 bis,,IDP_INFRA_NIVELLEMENT,RCNC
IDP_INFRA_GNIREP.9,OBS,83.76,,IDP-23 bis,,IDP_INFRA_NIVELLEMENT,RCNC
IDP_INFRA_GNIREP.37,GRA,,,IDP-24,,IDP_INFRA_NIVELLEMENT,
IDP_INFRA_GNIREP.38,GRA,,,IDP-25,,IDP_INFRA_NIVELLEMENT,
IDP_INFRA_GNIREP.10,OBS,84.24,,IDP-25 a,,IDP_INFRA_NIVELLEMENT,RCNC
IDP_INFRA_GNIREP.65,GRA,,,IDP-25 b,,IDP_INFRA_NIVELLEMENT,
IDP_INFRA_GNIREP.11,OBS,80.91,,IDP-26,,IDP_INFRA_NIVELLEMENT,RCNC
IDP_INFRA_GNIREP.12,OBS,78.64,,IDP-27,,IDP_INFRA_NIVELLEMENT,RCNC
IDP_INFRA_GNIREP.66,GRA,,,IDP-27 bis,,IDP_INFRA_NIVELLEMENT,
IDP_INFRA_GNIREP.13,OBS,75.75,,IDP-28,,IDP_INFRA_NIVELLEMENT,RCNC
IDP_INFRA_GNIREP.39,GRA,,,IDP-29,,IDP_INFRA_NIVELLEMENT,
IDP_INFRA_GNIREP.28,GRA,,,IDP-3,,IDP_INFRA_NIVELLEMENT,
IDP_INFRA_GNIREP.77,GRA,,,IDP-3 a,,IDP_INFRA_NIVELLEMENT,
IDP_INFRA_GNIREP.40,GRA,,,IDP-30,,IDP_INFRA_NIVELLEMENT,
IDP_INFRA_GNIREP.67,GRA,,,IDP-30 bis,,IDP_INFRA_NIVELLEMENT,
IDP_INFRA_GNIREP.68,GRA,,,IDP-31 bis,,IDP_INFRA_NIVELLEMENT,
IDP_INFRA_GNIREP.69,GRA,,,IDP-32 bis,,IDP_INFRA_NIVELLEMENT,
IDP_INFRA_GNIREP.41,GRA,,,IDP-33,,IDP_INFRA_NIVELLEMENT,
IDP_INFRA_GNIREP.14,OBS,63.23,,IDP-34,,IDP_INFRA_NIVELLEMENT,RCNC
IDP_INFRA_GNIREP.42,GRA,,,IDP-35,,IDP_INFRA_NIVELLEMENT,
IDP_INFRA_GNIREP.70,GRA,,,IDP-35 bis,,IDP_INFRA_NIVELLEMENT,
IDP_INFRA_GNIREP.43,GRA,,,IDP-36,,IDP_INFRA_NIVELLEMENT,
IDP_INFRA_GNIREP.44,GRA,,,IDP-37,,IDP_INFRA_NIVELLEMENT,
IDP_INFRA_GNIREP.15,OBS,148.38,,IDP-38,,IDP_INFRA_NIVELLEMENT,RCNC
IDP_INFRA_GNIREP.71,GRA,,,IDP-39,,IDP_INFRA_NIVELLEMENT,
IDP_INFRA_GNIREP.29,OBS,64.27,,IDP-4,,IDP_INFRA_NIVELLEMENT,RCNC
IDP_INFRA_GNIREP.45,GRA,,,IDP-40,,IDP_INFRA_NIVELLEMENT,
IDP_INFRA_GNIREP.46,GRA,,,IDP-41,,IDP_INFRA_NIVELLEMENT,
IDP_INFRA_GNIREP.47,GRA,,,IDP-42,,IDP_INFRA_NIVELLEMENT,
IDP_INFRA_GNIREP.48,GRA,,,IDP-43,,IDP_INFRA_NIVELLEMENT,
IDP_INFRA_GNIREP.49,GRA,,,IDP-44,,IDP_INFRA_NIVELLEMENT,
IDP_INFRA_GNIREP.50,GRA,,,IDP-45,,IDP_INFRA_NIVELLEMENT,
IDP_INFRA_GNIREP.51,GRA,,,IDP-46,,IDP_INFRA_NIVELLEMENT,
IDP_INFRA_GNIREP.52,GRA,,,IDP-47,,IDP_INFRA_NIVELLEMENT,
IDP_INFRA_GNIREP.53,GRA,,,IDP-48,,IDP_INFRA_NIVELLEMENT,
IDP_INFRA_GNIREP.16,OBS,166.22,,IDP-49,,IDP_INFRA_NIVELLEMENT,RCNC
IDP_INFRA_GNIREP.30,GRA,,,IDP-5,,IDP_INFRA_NIVELLEMENT,
IDP_INFRA_GNIREP.56,GRA,,,IDP-50,,IDP_INFRA_NIVELLEMENT,
IDP_INFRA_GNIREP.17,OBS,104.16,,IDP-51,,IDP_INFRA_NIVELLEMENT,RCNC
IDP_INFRA_GNIREP.61,GRA,,,IDP-52,,IDP_INFRA_NIVELLEMENT,
IDP_INFRA_GNIREP.62,GRA,,,IDP-53,,IDP_INFRA_NIVELLEMENT,
IDP_INFRA_GNIREP.18,OBS,96.67,,IDP-54,,IDP_INFRA_NIVELLEMENT,RCNC
IDP_INFRA_GNIREP.63,GRA,,,IDP-55,,IDP_INFRA_NIVELLEMENT,
IDP_INFRA_GNIREP.19,OBS,83.90,,IDP-56,,IDP_INFRA_NIVELLEMENT,RCNC
IDP_INFRA_GNIREP.20,OBS,84.67,,IDP-57,,IDP_INFRA_NIVELLEMENT,RCNC
IDP_INFRA_GNIREP.21,OBS,68.21,,IDP-58,,IDP_INFRA_NIVELLEMENT,RCNC
IDP_INFRA_GNIREP.22,OBS,79.54,,IDP-59,,IDP_INFRA_NIVELLEMENT,RCNC
IDP_INFRA_GNIREP.31,GRA,,,IDP-6,,IDP_INFRA_NIVELLEMENT,
IDP_INFRA_GNIREP.54,GRA,,,IDP-60,,IDP_INFRA_NIVELLEMENT,
IDP_INFRA_GNIREP.55,GRA,,,IDP-61,,IDP_INFRA_NIVELLEMENT,
IDP_INFRA_GNIREP.23,OBS,89.96,,IDP-62,,IDP_INFRA_NIVELLEMENT,RCNC
IDP_INFRA_GNIREP.24,OBS,83.53,,IDP-63,,IDP_INFRA_NIVELLEMENT,RCNC
IDP_INFRA_GNIREP.72,GRA,,,IDP-64,,IDP_INFRA_NIVELLEMENT,
IDP_INFRA_GNIREP.73,GRA,,,IDP-65,,IDP_INFRA_NIVELLEMENT,
IDP_INFRA_GNIREP.74,GRA,,,IDP-66,,IDP_INFRA_NIVELLEMENT,
IDP_INFRA_GNIREP.75,GRA,,,IDP-67,,IDP_INFRA_NIVELLEMENT,
IDP_INFRA_GNIREP.76,GRA,,,IDP-68,,IDP_INFRA_NIVELLEMENT,
IDP_INFRA_GNIREP.32,OBS,71.36,,IDP-7,,IDP_INFRA_NIVELLEMENT,RCNC
IDP_INFRA_GNIREP.33,GRA,,,IDP-8,,IDP_INFRA_NIVELLEMENT,
IDP_INFRA_GNIREP.34,GRA,,,IDP-9,,IDP_INFRA_NIVELLEMENT,
FOA_INFRA_GNIREP.77,ADAP,,,A'B'-110,,FOA_INFRA_NIVELLEMENT,
FOA_INFRA_GNIREP.78,ADAP,,,A'B'-111,,FOA_INFRA_NIVELLEMENT,
FOA_INFRA_GNIREP.23,OBS,71.36,,A.bc-1 bis,,FOA_INFRA_NIVELLEMENT,RCNC
FOA_INFRA_GNIREP.31,OBS,102.87,,A.bc-10 bis,,SARRAMEA,NIVELLEMENT,RCNC
FOA_INFRA_GNIREP.32,OBS,111.83,,A.bc-11 bis,,SARRAMEA,NIVELLEMENT,RCNC
FOA_INFRA_GNIREP.33,GRA,,,A.bc-12,,SARRAMEA,NIVELLEMENT,
FOA_INFRA_GNIREP.34,OBS,158.50,,A.bc-13 bis,,SARRAMEA,NIVELLEMENT,RCNC
FOA_INFRA_GNIREP.35,OBS,209.25,,A.bc-14,,SARRAMEA,NIVELLEMENT,RCNC
FOA_INFRA_GNIREP.36,GRA,,,A.bc-15,,SARRAMEA,NIVELLEMENT,
FOA_INFRA_GNIREP.37,OBS,275.12,,A.bc-16 bis,,SARRAMEA,NIVELLEMENT,RCNC
FOA_INFRA_GNIREP.38,GRA,,,A.bc-18,,SARRAMEA,NIVELLEMENT,
FOA_INFRA_GNIREP.39,GRA,,,A.bc-19 bis,,SARRAMEA,NIVELLEMENT,
FOA_INFRA_GNIREP.24,GRA,,,A.bc-2 bis,,SARRAMEA,NIVELLEMENT,
FOA_INFRA_GNIREP.40,GRA,,,A.bc-20,,SARRAMEA,NIVELLEMENT,
FOA_INFRA_GNIREP.41,GRA,,,A.bc-21 bis,,SARRAMEA,NIVELLEMENT,
FOA_INFRA_GNIREP.42,GRA,,,A.bc-22 bis,,SARRAMEA,NIVELLEMENT,
FOA_INFRA_GNIREP.43,OBS,533.10,,A.bc-23 bis,,SARRAMEA,NIVELLEMENT,RCNC
FOA_INFRA_GNIREP.44,GRA,,,A.bc-24,,SARRAMEA,NIVELLEMENT,
FOA_INFRA_GNIREP.45,GRA,,,A.bc-25,,SARRAMEA,NIVELLEMENT,
FOA_INFRA_GNIREP.89,GRA,,,A.bc-26 I,,SARRAMEA,NIVELLEMENT,
FOA_INFRA_GNIREP.52,GRA,,,A.bc-28 bis,,SARRAMEA,NIVELLEMENT,
FOA_INFRA_GNIREP.53,GRA,,,A.bc-29,,SARRAMEA,NIVELLEMENT,
FOA_INFRA_GNIREP.25,GRA,,,A.bc-3 bis,,SARRAMEA,NIVELLEMENT,
FOA_INFRA_GNIREP.90,GRA,,,A.bc-3 bis I,,SARRAMEA,NIVELLEMENT,
FOA_INFRA_GNIREP.54,GRA,,,A.bc-30 bis,,SARRAMEA,NIVELLEMENT,
FOA_INFRA_GNIREP.55,OBS,392.14,,A.bc-31 bis,,SARRAMEA,NIVELLEMENT,RCNC
FOA_INFRA_GNIREP.56,GRA,,,A.bc-32 bis,,SARRAMEA,NIVELLEMENT,
FOA_INFRA_GNIREP.88,GRA,,,A.bc-33 bis,,SARRAMEA,NIVELLEMENT,
FOA_INFRA_GNIREP.58,GRA,,,A.bc-34,,SARRAMEA,NIVELLEMENT,
FOA_INFRA_GNIREP.87,GRA,,,A.bc-36 bis I,,SARRAMEA,NIVELLEMENT,
FOA_INFRA_GNIREP.86,GRA,,,A.bc-38 bis,,SARRAMEA,NIVELLEMENT,
FOA_INFRA_GNIREP.26,GRA,,,A.bc-4,,SARRAMEA,NIVELLEMENT,
FOA_INFRA_GNIREP.27,OBS,81.11,,A.bc-4 bis,,SARRAMEA,NIVELLEMENT,RCNC
FOA_INFRA_GNIREP.28,OBS,84.62,,A.bc-6,,SARRAMEA,NIVELLEMENT,RCNC
FOA_INFRA_GNIREP.29,OBS,89.16,,A.bc-6 bis,,SARRAMEA,NIVELLEMENT,RCNC
FOA_INFRA_GNIREP.30,OBS,97.47,,A.bc-8,,SARRAMEA,NIVELLEMENT,RCNC
FOA_INFRA_GNIREP.2,OBS,113.23,,AB-104,,FOA_INFRA_NIVELLEMENT,RCNC
FOA_INFRA_GNIREP.76,GRA,,,AB-105 bis,,FOA_INFRA_NIVELLEMENT,
FOA_INFRA_GNIREP.3,ADAP,,,AB-106,,FOA_INFRA_NIVELLEMENT,
FOA_INFRA_GNIREP.4,OBS,112.54,,AB-107,,FOA_INFRA_NIVELLEMENT,RCNC
FOA_INFRA_GNIREP.5,OBS,95.79,,AB-108,,FOA_INFRA_NIVELLEMENT,RCNC
FOA_INFRA_GNIREP.6,OBS,104.47,,AB-109,,FOA_INFRA_NIVELLEMENT,RCNC
FOA_INFRA_GNIREP.7,OBS,110.86,,AB-110,,FOA_INFRA_NIVELLEMENT,RCNC
FOA_INFRA_GNIREP.8,ADAP,,,AB-110 I,,FOA_INFRA_NIVELLEMENT,
FOA_INFRA_GNIREP.79,GRA,,,AB-111 bis,,FOA_INFRA_NIVELLEMENT,
FOA_INFRA_GNIREP.9,ADAP,,,AB-112,,FOA_INFRA_NIVELLEMENT,
FOA_INFRA_GNIREP.10,OBS,118.02,,AB-112 a,,FOA_INFRA_NIVELLEMENT,RCNC
FOA_INFRA_GNIREP.11,OBS,112.09,,AB-113,,FOA_INFRA_NIVELLEMENT,RCNC
FOA_INFRA_GNIREP.12,OBS,91.21,,AB-114,,FOA_INFRA_NIVELLEMENT,RCNC
FOA_INFRA_GNIREP.13,OBS,77.96,,AB-115,,FOA_INFRA_NIVELLEMENT,RCNC
FOA_INFRA_GNIREP.14,OBS,73.067,,AB-115 a,,FOA_INFRA_NIVELLEMENT,RCNC
FOA_INFRA_GNIREP.15,ADAP,,,AB-116,,FOA_INFRA_NIVELLEMENT,
FOA_INFRA_GNIREP.16,ADAP,,,AB-116 a,,FOA_INFRA_NIVELLEMENT,
FOA_INFRA_GNIREP.17,GRA,,,AB-117 bis,,FOA_INFRA_NIVELLEMENT,
FOA_INFRA_GNIREP.51,GRA,,,AB-117 ter,,FOA_INFRA_NIVELLEMENT,
FOA_INFRA_GNIREP.84,GRA,,,AB-118 bis,,FOA_INFRA_NIVELLEMENT,
FOA_INFRA_GNIREP.83,GRA,,,AB-119 a bis,,FOA_INFRA_NIVELLEMENT,
FOA_INFRA_GNIREP.64,ADAP,,,AB-119 bis,,FOA_INFRA_NIVELLEMENT,
FOA_INFRA_GNIREP.19,ADAP,,,AB-120 bis,,FOA_INFRA_NIVELLEMENT,
FOA_INFRA_GNIREP.85,GRA,,,AB-120 ter,,FOA_INFRA_NIVELLEMENT,
FOA_INFRA_GNIREP.20,GRA,,,AB-121 a,,FOA_INFRA_NIVELLEMENT,
FOA_INFRA_GNIREP.65,GRA,,,AB-121 b,,FOA_INFRA_NIVELLEMENT,
FOA_INFRA_GNIREP.67,GRA,,,AB-122 a,,FOA_INFRA_NIVELLEMENT,
FOA_INFRA_GNIREP.66,OBS,78.27,,AB-122 bis,,FOA_INFRA_NIVELLEMENT,RCNC
FOA_INFRA_GNIREP.60,OBS,74.68,,AB-123 b,,FARINO,NIVELLEMENT,RCNC
FOA_INFRA_GNIREP.21,GRA,,,AB-123 ter,,FOA_INFRA_NIVELLEMENT,
FOA_INFRA_GNIREP.61,OBS,121.51,,AB-124 a,,FOA_INFRA_NIVELLEMENT,RCNC
FOA_INFRA_GNIREP.22,OBS,99.62,,AB-124 bis,,FOA_INFRA_NIVELLEMENT,RCNC
FOA_INFRA_GNIREP.68,OBS,73.42,,AB-126 bis,,FOA_INFRA_NIVELLEMENT,RCNC
FOA_INFRA_GNIREP.80,OBS,69.84,,AB-127 bis,,FOA_INFRA_NIVELLEMENT,RCNC
FOA_INFRA_GNIREP.62,OBS,76.88,,AB-128 a,,FOA_INFRA_NIVELLEMENT,RCNC
FOA_INFRA_GNIREP.63,OBS,79.03,,AB-129 a,,FOA_INFRA_NIVELLEMENT,RCNC
FOA_INFRA_GNIREP.81,OBS,67.42,,AB-130 bis,,FOA_INFRA_NIVELLEMENT,RCNC
FOA_INFRA_GNIREP.49,OBS,101.59,,Ab.k3l3-11,,FOA_INFRA_NIVELLEMENT,RCNC
FOA_INFRA_GNIREP.50,OBS,115.18,,Ab.k3l3-12,,FOA_INFRA_NIVELLEMENT,RCNC
FOA_INFRA_GNIREP.75,OBS,70.22,,Ab.k3l3-2,,FOA_INFRA_NIVELLEMENT,RCNC
FOA_INFRA_GNIREP.47,OBS,68.71,,Ab.k3l3-3,,FOA_INFRA_NIVELLEMENT,RCNC
FOA_INFRA_GNIREP.48,OBS,73.46,,Ab.k3l3-5,,FOA_INFRA_NIVELLEMENT,RCNC
FOA_INFRA_GNIREP.82,OBS,80.376,,Ab.k3l3-8 bis,,FOA_INFRA_NIVELLEMENT,RCNC
FOA_INFRA_GNIREP.69,ADAP,,,B.de-32,,FOA_INFRA_NIVELLEMENT,
FOA_INFRA_GNIREP.70,ADAP,,,B.de-33,,FOA_INFRA_NIVELLEMENT,
FOA_INFRA_GNIREP.71,ADAP,,,B.de-34,,FOA_INFRA_NIVELLEMENT,
FOA_INFRA_GNIREP.72,ADAP,,,B.de-34 I,,FOA_INFRA_NIVELLEMENT,
FOA_INFRA_GNIREP.73,ADAP,,,B.de-34 II,,FOA_INFRA_NIVELLEMENT,
FOA_INFRA_GNIREP.74,OBS,78.78,,B.de-35,,FOA_INFRA_NIVELLEMENT,RCNC
MND_INFRA_GNIREP.24,OBS,76.121,,A'B'-134,,MND_INFRA_NIVELLEMENT,RCNC
MND_INFRA_GNIREP.25,OBS,64.989,,A'B'-138,,MND_INFRA_NIVELLEMENT,RCNC
MND_INFRA_GNIREP.27,GRA,,,A'B'-140,,MND_INFRA_NIVELLEMENT,
MND_INFRA_GNIREP.28,GRA,,,A'B'-141,,MND_INFRA_NIVELLEMENT,
MND_INFRA_GNIREP.29,ADAP,,,A'B'-143,,MND_INFRA_NIVELLEMENT,
MND_INFRA_GNIREP.30,OBS,189.532,,A'B'-144,,MND_INFRA_NIVELLEMENT,RCNC
MND_INFRA_GNIREP.31,ADAP,,,A'B'-145,,MND_INFRA_NIVELLEMENT,
MND_INFRA_GNIREP.32,ADAP,,,A'B'-146,,MND_INFRA_NIVELLEMENT,
MND_INFRA_GNIREP.33,OBS,275.852,,A'B'-147,,MND_INFRA_NIVELLEMENT,RCNC
MND_INFRA_GNIREP.15,OBS,72.45,,AB-131 a,,MND_INFRA_NIVELLEMENT,RCNC
MND_INFRA_GNIREP.16,OBS,64.82,,AB-132 a,,MND_INFRA_NIVELLEMENT,RCNC
MND_INFRA_GNIREP.1,OBS,64.20,,AB-132 bis,,MND_INFRA_NIVELLEMENT,RCNC
MND_INFRA_GNIREP.17,OBS,75.74,,AB-134,,MND_INFRA_NIVELLEMENT,RCNC
MND_INFRA_GNIREP.18,GRA,,,AB-135 a,,MND_INFRA_NIVELLEMENT,
MND_INFRA_GNIREP.19,GRA,,,AB-136 a,,MND_INFRA_NIVELLEMENT,
MND_INFRA_GNIREP.20,GRA,,,AB-136 bis,,MND_INFRA_NIVELLEMENT,
MND_INFRA_GNIREP.22,OBS,67.17,,AB-137 b,,MND_INFRA_NIVELLEMENT,RCNC
MND_INFRA_GNIREP.23,OBS,68.98,,AB-137 bis,,MND_INFRA_NIVELLEMENT,RCNC
MND_INFRA_GNIREP.2,OBS,66.28,,AB-138 a,,MND_INFRA_NIVELLEMENT,RCNC
MND_INFRA_GNIREP.3,OBS,68.78,,AB-139,,MND_INFRA_NIVELLEMENT,RCNC
MND_INFRA_GNIREP.4,OBS,81.06,,AB-139 a,,MND_INFRA_NIVELLEMENT,RCNC
MND_INFRA_GNIREP.5,OBS,89.64,,AB-140,,MND_INFRA_NIVELLEMENT,RCNC
MND_INFRA_GNIREP.6,OBS,91.52,,AB-141,,MND_INFRA_NIVELLEMENT,RCNC
MND_INFRA_GNIREP.7,OBS,66.98,,AB-142,,MND_INFRA_NIVELLEMENT,RCNC
MND_INFRA_GNIREP.8,OBS,71.14,,AB-142 a,,MND_INFRA_NIVELLEMENT,RCNC
MND_INFRA_GNIREP.34,GRA,,,AB-142 b,,MND_INFRA_NIVELLEMENT,
MND_INFRA_GNIREP.9,OBS,65.63,,AB-143,,MND_INFRA_NIVELLEMENT,RCNC
MND_INFRA_GNIREP.10,OBS,66.83,,AB-143 a,,MND_INFRA_NIVELLEMENT,RCNC
MND_INFRA_GNIREP.11,OBS,65.34,,AB-144,,MND_INFRA_NIVELLEMENT,RCNC
MND_INFRA_GNIREP.35,OBS,65.63,,AB-145,,MND_INFRA_NIVELLEMENT,RCNC
MND_INFRA_GNIREP.12,OBS,68.97,,AB-146,,MND_INFRA_NIVELLEMENT,RCNC
MND_INFRA_GNIREP.13,OBS,75.25,,AB-146 g,,MND_INFRA_NIVELLEMENT,RCNC
MTD_INFRA_GNIREP.78,ADAP,,,AC-1,,MTD_INFRA_NIVELLEMENT,
MTD_INFRA_GNIREP.3,OBS,63.21,,AC-10,,MTD_INFRA_NIVELLEMENT,RCNC
MTD_INFRA_GNIREP.4,OBS,62.73,,AC-11 bis,,MTD_INFRA_NIVELLEMENT,RCNC
MTD_INFRA_GNIREP.5,ADAP,65.53,,AC-12 a,,MTD_INFRA_NIVELLEMENT,
