IDENTSTF,CODE_PREC,H_ELLIP,MAT,NUMERO,INDICE,RESEAU,RATTACH
NEA_INFRA_GPOREP.328,ADAP,,,33-IV -1147,./,NEA_INFRA_POLYGONATION,
NEA_INFRA_GPOREP.359,ADAP,,,33-IV -1148,a,NEA_INFRA_POLYGONATION,
NEA_INFRA_GPOREP.355,ADAP,,,33-IV -1149,a,NEA_INFRA_POLYGONATION,
NEA_INFRA_GPOREP.357,ADAP,,,33-IV -1149,./,NEA_INFRA_POLYGONATION,
NEA_INFRA_GPOREP.391,OBS,78.514,,33-IV -1151,./,NEA_INFRA_POLYGONATION,RCNC
NEA_INFRA_GPOREP.431,ADAP,,,33-IV -1152,./,NEA_INFRA_POLYGONATION,
NEA_INFRA_GPOREP.436,ADAP,,,33-IV -1153,h,NEA_INFRA_POLYGONATION,
NEA_INFRA_GPOREP.437,ADAP,,,33-IV -1153,g,NEA_INFRA_POLYGONATION,
NEA_INFRA_GPOREP.445,ADAP,,,33-IV -1153,f,NEA_INFRA_POLYGONATION,
NEA_INFRA_GPOREP.467,ADAP,,,33-IV -1153,e,NEA_INFRA_POLYGONATION,
NEA_INFRA_GPOREP.477,ADAP,,,33-IV -1154,./,NEA_INFRA_POLYGONATION,
NEA_INFRA_GPOREP.478,ADAP,,,33-IV -1154,a,NEA_INFRA_POLYGONATION,
NEA_INFRA_GPOREP.510,ADAP,,,33-IV -1155,a,NEA_INFRA_POLYGONATION,
NEA_INFRA_GPOREP.517,ADAP,,,33-IV -1156,a,NEA_INFRA_POLYGONATION,
NEA_INFRA_GPOREP.663,ADAP,87.121,,33-IV -1158,./,NEA_INFRA_POLYGONATION,RCNC
NEA_INFRA_GPOREP.717,ADAP,,,33-IV -1160,./,NEA_INFRA_POLYGONATION,
NEA_INFRA_GPOREP.728,OBS,108.290,,33-IV -1161,./,NEA_INFRA_POLYGONATION,RCNC
NEA_INFRA_GPOREP.189,ADAP,,,33-IV -1162,b,NEA_INFRA_POLYGONATION,
NEA_INFRA_GPOREP.190,ADAP,,,33-IV -1162,a,NEA_INFRA_POLYGONATION,
NEA_INFRA_GPOREP.851,ADAP,113.287,,33-IV -1163,./,DUMBEA+NEA_INFRA_POLYGONATION,RCNC
NEA_INFRA_GPOREP.415,ADAP,,,33-IV -1165,c,NEA_INFRA_POLYGONATION,
NEA_INFRA_GPOREP.429,ADAP,,,33-IV -1165,a,NEA_INFRA_POLYGONATION,
NEA_INFRA_GPOREP.713,ADAP,,,33-IV -1166,a,NEA_INFRA_POLYGONATION,
NEA_INFRA_GPOREP.768,ADAP,,,33-IV -1167,a,NEA_INFRA_POLYGONATION,RCNC
NEA_INFRA_GPOREP.772,OBS,69.106,,33-IV -1167,./,NEA_INFRA_POLYGONATION,RCNC
NEA_INFRA_GPOREP.256,ADAP,,,33-IV -1168,./,NEA_INFRA_POLYGONATION,
NEA_INFRA_GPOREP.257,ADAP,,,33-IV -1168,a,NEA_INFRA_POLYGONATION,
NEA_INFRA_GPOREP.258,ADAP,,,33-IV -1168,b,NEA_INFRA_POLYGONATION,
NEA_INFRA_GPOREP.606,ADAP,,,33-IV -1169,b,NEA_INFRA_POLYGONATION,
NEA_INFRA_GPOREP.607,ADAP,,,33-IV -1169,./,NEA_INFRA_POLYGONATION,
NEA_INFRA_GPOREP.745,ADAP,,,33-IV -1170,./,NEA_INFRA_POLYGONATION,
NEA_INFRA_GPOREP.746,ADAP,,,33-IV -1170,a,NEA_INFRA_POLYGONATION,
NEA_INFRA_GPOREP.747,ADAP,,,33-IV -1170,b,NEA_INFRA_POLYGONATION,
NEA_INFRA_GPOREP.788,ADAP,,,33-IV -1172,a,NEA_INFRA_POLYGONATION,RCNC
NEA_INFRA_GPOREP.793,ADAP,,,33-IV -1172,b,NEA_INFRA_POLYGONATION,RCNC
NEA_INFRA_GPOREP.795,OBS,81.237,,33-IV -1172,./,NEA_INFRA_POLYGONATION,RCNC
NEA_INFRA_GPOREP.798,ADAP,,,33-IV -1173,a,NEA_INFRA_POLYGONATION,RCNC
NEA_INFRA_GPOREP.802,OBS,100.752,,33-IV -1173,./,NEA_INFRA_POLYGONATION,RCNC
NEA_INFRA_GPOREP.818,ADAP,,,33-IV -1174,./,NEA_INFRA_POLYGONATION,RCNC
NEA_INFRA_GPOREP.825,OBS,64.350,,33-IV -1174,a,NEA_INFRA_POLYGONATION,RCNC
NEA_INFRA_GPOREP.1045,OBS,64.38,,33-IV -1174,b,NEA_INFRA_POLYGONATION,RCNC
NEA_INFRA_GPOREP.807,OBS,64.454,,33-IV -1175,./,NEA_INFRA_POLYGONATION,RCNC
NEA_INFRA_GPOREP.817,ADAP,,,33-IV -1175,a,NEA_INFRA_POLYGONATION,RCNC
NEA_INFRA_GPOREP.835,ADAP,,,33-IV -1176,a,NEA_INFRA_POLYGONATION,
NEA_INFRA_GPOREP.837,ADAP,,,33-IV -1176,./,NEA_INFRA_POLYGONATION,
NEA_INFRA_GPOREP.854,OBS,75.301,,33-IV -1177,./,NEA_INFRA_POLYGONATION,RCNC
NEA_INFRA_GPOREP.852,OBS,64.496,,33-IV -1178,a,NEA_INFRA_POLYGONATION,RCNC
NEA_INFRA_GPOREP.855,ADAP,71.560,,33-IV -1178,./,NEA_INFRA_POLYGONATION,RCNC
NEA_INFRA_GPOREP.1046,OBS,67.94,,33-IV -1178,b,NEA_INFRA_POLYGONATION,RCNC
NEA_INFRA_GPOREP.209,ADAP,,,33-IV -1180,b,NEA_INFRA_POLYGONATION,
NEA_INFRA_GPOREP.221,ADAP,,,33-IV -1180,a,NEA_INFRA_POLYGONATION,
NEA_INFRA_GPOREP.484,ADAP,,,33-IV -1181,./,NEA_INFRA_POLYGONATION,
NEA_INFRA_GPOREP.898,ADAP,,,33-IV -1182,./,NEA_INFRA_POLYGONATION,RCNC
NEA_INFRA_GPOREP.905,OBS,119.578,,33-IV -1182,a,NEA_INFRA_POLYGONATION,RCNC
NEA_INFRA_GPOREP.878,OBS,65.592,,33-IV -1183,./,NEA_INFRA_POLYGONATION,RCNC
NEA_INFRA_GPOREP.879,OBS,65.440,,33-IV -1183,a,NEA_INFRA_POLYGONATION,RCNC
NEA_INFRA_GPOREP.893,ADAP,,,33-IV -1184,a,NEA_INFRA_POLYGONATION,
NEA_INFRA_GPOREP.341,ADAP,69.447,,33-IV -1185,a,NEA_INFRA_POLYGONATION,RCNC
NEA_INFRA_GPOREP.343,ADAP,,,33-IV -1185,./,NEA_INFRA_POLYGONATION,RCNC
NEA_INFRA_GPOREP.373,ADAP,,,33-IV -1186,a,NEA_INFRA_POLYGONATION,
NEA_INFRA_GPOREP.1022,ADAP,,,33-IV -1186,./,NEA_INFRA_POLYGONATION,
NEA_INFRA_GPOREP.601,ADAP,,,33-IV -1187,./,NEA_INFRA_POLYGONATION,
NEA_INFRA_GPOREP.390,ADAP,,,33-IV -1189,a,NEA_INFRA_POLYGONATION,
NEA_INFRA_GPOREP.996,ADAP,,,33-IV -1190,b,NEA_INFRA_POLYGONATION,
NEA_INFRA_GPOREP.999,OBS,92.753,,33-IV -1190,./,NEA_INFRA_POLYGONATION,
NEA_INFRA_GPOREP.1004,OBS,113.917,,33-IV -1191,./,NEA_INFRA_POLYGONATION,RCNC
NEA_INFRA_GPOREP.913,ADAP,,,33-IV -1194,./,NEA_INFRA_POLYGONATION,
NEA_INFRA_GPOREP.907,OBS,68.312,,33-IV -1195,b,NEA_INFRA_POLYGONATION,RCNC
NEA_INFRA_GPOREP.908,ADAP,,,33-IV -1195,a,NEA_INFRA_POLYGONATION,RCNC
NEA_INFRA_GPOREP.917,OBS,75.618,,33-IV -1196,./,NEA_INFRA_POLYGONATION,RCNC
NEA_INFRA_GPOREP.919,ADAP,,,33-IV -1197,a,NEA_INFRA_POLYGONATION,
NEA_INFRA_GPOREP.920,ADAP,,,33-IV -1197,./,NEA_INFRA_POLYGONATION,
NEA_INFRA_GPOREP.922,ADAP,,,33-IV -1198,b,NEA_INFRA_POLYGONATION,
NEA_INFRA_GPOREP.929,ADAP,,,33-IV -1198,a,NEA_INFRA_POLYGONATION,
NEA_INFRA_GPOREP.924,ADAP,,,33-IV -1200,a,NEA_INFRA_POLYGONATION,
NEA_INFRA_GPOREP.945,ADAP,,,33-IV -1201,a,NEA_INFRA_POLYGONATION,
NEA_INFRA_GPOREP.947,ADAP,,,33-IV -1201,./,NEA_INFRA_POLYGONATION,
NEA_INFRA_GPOREP.951,ADAP,,,33-IV -1202,a,NEA_INFRA_POLYGONATION,
NEA_INFRA_GPOREP.952,ADAP,,,33-IV -1202,./,NEA_INFRA_POLYGONATION,
NEA_INFRA_GPOREP.965,ADAP,,,33-IV -1203,a,NEA_INFRA_POLYGONATION,
NEA_INFRA_GPOREP.962,ADAP,,,33-IV -1204,./,NEA_INFRA_POLYGONATION,
NEA_INFRA_GPOREP.963,ADAP,,,33-IV -1204,a,NEA_INFRA_POLYGONATION,
NEA_INFRA_GPOREP.961,ADAP,,,33-IV -1205,a,NEA_INFRA_POLYGONATION,
NEA_INFRA_GPOREP.969,ADAP,,,33-IV -1206,b,NEA_INFRA_POLYGONATION,RCNC
NEA_INFRA_GPOREP.970,OBS,70.645,,33-IV -1206,./,NEA_INFRA_POLYGONATION,RCNC
NEA_INFRA_GPOREP.972,OBS,70.820,,33-IV -1206,a,NEA_INFRA_POLYGONATION,RCNC
NEA_INFRA_GPOREP.974,ADAP,,,33-IV -1207,b,NEA_INFRA_POLYGONATION,
NEA_INFRA_GPOREP.977,ADAP,,,33-IV -1207,./,NEA_INFRA_POLYGONATION,
NEA_INFRA_GPOREP.978,ADAP,,,33-IV -1207,a,NEA_INFRA_POLYGONATION,
NEA_INFRA_GPOREP.979,ADAP,,,33-IV -1208,./,NEA_INFRA_POLYGONATION,
NEA_INFRA_GPOREP.981,OBS,71.482,,33-IV -1209,./,NEA_INFRA_POLYGONATION,RCNC
NEA_INFRA_GPOREP.985,ADAP,,,33-IV -1210,b,NEA_INFRA_POLYGONATION,RCNC
NEA_INFRA_GPOREP.986,OBS,74.271,,33-IV -1210,./,NEA_INFRA_POLYGONATION,RCNC
NEA_INFRA_GPOREP.987,ADAP,,,33-IV -1210,a,NEA_INFRA_POLYGONATION,RCNC
NEA_INFRA_GPOREP.988,ADAP,,,33-IV -1211,./,NEA_INFRA_POLYGONATION,
NEA_INFRA_GPOREP.989,ADAP,,,33-IV -1212,./,NEA_INFRA_POLYGONATION,
NEA_INFRA_GPOREP.991,OBS,100.047,,33-IV -1213,./,NEA_INFRA_POLYGONATION,RCNC
NEA_INFRA_GPOREP.993,ADAP,,,33-IV -1214,a,NEA_INFRA_POLYGONATION,
NEA_INFRA_GPOREP.994,ADAP,,,33-IV -1214,./,NEA_INFRA_POLYGONATION,
NEA_INFRA_GPOREP.997,OBS,118.816,,33-IV -1215,./,NEA_INFRA_POLYGONATION,RCNC
NEA_INFRA_GPOREP.998,ADAP,,,33-IV -1215,a,NEA_INFRA_POLYGONATION,RCNC
NEA_INFRA_GPOREP.1006,OBS,123.378,,33-IV -1218,./,NEA_INFRA_POLYGONATION,RCNC
NEA_INFRA_GPOREP.1007,ADAP,,,33-IV -1218,a,NEA_INFRA_POLYGONATION,RCNC
NEA_INFRA_GPOREP.1012,OBS,115.724,,33-IV -1219,./,NEA_INFRA_POLYGONATION,RCNC
NEA_INFRA_GPOREP.1013,ADAP,,,33-IV -1220,./,NEA_INFRA_POLYGONATION,
NEA_INFRA_GPOREP.971,OBS,128.185,,33-IV -1221,a,NEA_INFRA_POLYGONATION,RCNC
NEA_INFRA_GPOREP.980,ADAP,,,33-IV -1221,./,NEA_INFRA_POLYGONATION,RCNC
NEA_INFRA_GPOREP.1005,ADAP,,,33-IV -1230,a,NEA_INFRA_POLYGONATION,
NEA_INFRA_GPOREP.1010,ADAP,,,33-IV -1231,./,NEA_INFRA_POLYGONATION,
NEA_INFRA_GPOREP.757,ADAP,65.775,,33-IV -2002,./,NEA_INFRA_POLYGONATION,RCNC
NEA_INFRA_GPOREP.1027,OBS,65.775,,33-IV -2002,a,NEA_INFRA_POLYGONATION,RCNC
NEA_INFRA_GPOREP.85,ADAP,79.535,,33-IV -2005,./,NEA_INFRA_POLYGONATION,RCNC
NEA_INFRA_GPOREP.87,ADAP,,,33-IV -2005,b,NEA_INFRA_POLYGONATION,RCNC
NEA_INFRA_GPOREP.1028,OBS,79.535,,33-IV -2005,a,NEA_INFRA_POLYGONATION,RCNC
NEA_INFRA_GPOREP.371,ADAP,67.966,,33-IV -2006,./,NEA_INFRA_POLYGONATION,RCNC
NEA_INFRA_GPOREP.1029,OBS,67.966,,33-IV -2006,a,NEA_INFRA_POLYGONATION,RCNC
NEA_INFRA_GPOREP.716,OBS,64.200,,33-IV -2007,a,NEA_INFRA_POLYGONATION,RCNC
NEA_INFRA_GPOREP.1000,ADAP,,,33-IV -2009,b,NEA_INFRA_POLYGONATION,RCNC
NEA_INFRA_GPOREP.1001,OBS,85.213,,33-IV -2009,a,NEA_INFRA_POLYGONATION,RCNC
NEA_INFRA_GPOREP.561,OBS,64.204,,33-IV -2011,a,NEA_INFRA_POLYGONATION,RCNC
NEA_INFRA_GPOREP.1041,OBS,79.41,,33-IV -2012,a,NEA_INFRA_POLYGONATION,RCNC
NEA_INFRA_GPOREP.2,ADAP,,,33-VI -1002,./,NEA_INFRA_POLYGONATION,RCNC
NEA_INFRA_GPOREP.3,OBS,76.195,,33-VI -1002,a,NEA_INFRA_POLYGONATION,RCNC
NEA_INFRA_GPOREP.4,ADAP,,,33-VI -1003,./,NEA_INFRA_POLYGONATION,
NEA_INFRA_GPOREP.5,ADAP,,,33-VI -1004,./,NEA_INFRA_POLYGONATION,
NEA_INFRA_GPOREP.7,ADAP,,,33-VI -1005,a,NEA_INFRA_POLYGONATION,
NEA_INFRA_GPOREP.8,ADAP,,,33-VI -1005,./,NEA_INFRA_POLYGONATION,
NEA_INFRA_GPOREP.11,OBS,84.266,,33-VI -1007,./,NEA_INFRA_POLYGONATION,RCNC
NEA_INFRA_GPOREP.12,ADAP,,,33-VI -1007,a,NEA_INFRA_POLYGONATION,RCNC
NEA_INFRA_GPOREP.9,OBS,63.289,,33-VI -1008,./,NEA_INFRA_POLYGONATION,RCNC
NEA_INFRA_GPOREP.1015,ADAP,,,33-VI -1008,a,NEA_INFRA_POLYGONATION,RCNC
NEA_INFRA_GPOREP.14,ADAP,,,33-VI -1009,./,NEA_INFRA_POLYGONATION,
NEA_INFRA_GPOREP.15,ADAP,,,33-VI -1009,a,NEA_INFRA_POLYGONATION,
NEA_INFRA_GPOREP.16,ADAP,,,33-VI -1010,./,NEA_INFRA_POLYGONATION,
NEA_INFRA_GPOREP.17,ADAP,,,33-VI -1011,./,NEA_INFRA_POLYGONATION,
NEA_INFRA_GPOREP.18,ADAP,,,33-VI -1012,./,NEA_INFRA_POLYGONATION,
NEA_INFRA_GPOREP.19,ADAP,,,33-VI -1013,./,NEA_INFRA_POLYGONATION,
NEA_INFRA_GPOREP.20,ADAP,,,33-VI -1014,./,NEA_INFRA_POLYGONATION,
NEA_INFRA_GPOREP.21,ADAP,,,33-VI -1015,./,NEA_INFRA_POLYGONATION,
NEA_INFRA_GPOREP.22,ADAP,,,33-VI -1016,./,NEA_INFRA_POLYGONATION,
NEA_INFRA_GPOREP.23,ADAP,,,33-VI -1017,./,NEA_INFRA_POLYGONATION,
NEA_INFRA_GPOREP.24,ADAP,,,33-VI -1017,a,NEA_INFRA_POLYGONATION,
NEA_INFRA_GPOREP.26,ADAP,,,33-VI -1018,./,NEA_INFRA_POLYGONATION,
NEA_INFRA_GPOREP.27,ADAP,,,33-VI -1018,a,NEA_INFRA_POLYGONATION,
NEA_INFRA_GPOREP.29,OBS,81.350,,33-VI -1019,./,NEA_INFRA_POLYGONATION,RCNC
NEA_INFRA_GPOREP.30,OBS,72.198,,33-VI -1020,./,NEA_INFRA_POLYGONATION,RCNC
NEA_INFRA_GPOREP.31,ADAP,,,33-VI -1020,a,NEA_INFRA_POLYGONATION,RCNC
NEA_INFRA_GPOREP.32,ADAP,,,33-VI -1021,b,NEA_INFRA_POLYGONATION,
NEA_INFRA_GPOREP.34,ADAP,,,33-VI -1021,a,NEA_INFRA_POLYGONATION,
NEA_INFRA_GPOREP.35,ADAP,,,33-VI -1021,./,NEA_INFRA_POLYGONATION,
NEA_INFRA_GPOREP.39,OBS,63.324,,33-VI -1022,b,NEA_INFRA_POLYGONATION,RCNC
NEA_INFRA_GPOREP.40,ADAP,,,33-VI -1022,c,NEA_INFRA_POLYGONATION,RCNC
NEA_INFRA_GPOREP.41,ADAP,,,33-VI -1022,a,NEA_INFRA_POLYGONATION,RCNC
NEA_INFRA_GPOREP.50,ADAP,,,33-VI -1023,./,NEA_INFRA_POLYGONATION,
NEA_INFRA_GPOREP.60,OBS,68.207,,33-VI -1024,./,NEA_INFRA_POLYGONATION,RCNC
NEA_INFRA_GPOREP.61,OBS,66.726,,33-VI -1024,a,NEA_INFRA_POLYGONATION,RCNC
NEA_INFRA_GPOREP.75,ADAP,,,33-VI -1025,b,NEA_INFRA_POLYGONATION,
NEA_INFRA_GPOREP.77,ADAP,,,33-VI -1025,a,NEA_INFRA_POLYGONATION,
NEA_INFRA_GPOREP.90,ADAP,,,33-VI -1026,./,NEA_INFRA_POLYGONATION,
NEA_INFRA_GPOREP.96,ADAP,,,33-VI -1027,a,NEA_INFRA_POLYGONATION,
NEA_INFRA_GPOREP.119,ADAP,,,33-VI -1028,a,NEA_INFRA_POLYGONATION,
NEA_INFRA_GPOREP.133,ADAP,,,33-VI -1029,b,NEA_INFRA_POLYGONATION,
NEA_INFRA_GPOREP.172,ADAP,,,33-VI -1030,b,NEA_INFRA_POLYGONATION,
NEA_INFRA_GPOREP.175,ADAP,,,33-VI -1031,b,NEA_INFRA_POLYGONATION,
NEA_INFRA_GPOREP.45,ADAP,,,33-VI -1033,b,NEA_INFRA_POLYGONATION,
NEA_INFRA_GPOREP.46,ADAP,,,33-VI -1033,./,NEA_INFRA_POLYGONATION,
NEA_INFRA_GPOREP.47,ADAP,,,33-VI -1033,a,NEA_INFRA_POLYGONATION,
NEA_INFRA_GPOREP.62,ADAP,,,33-VI -1034,./,NEA_INFRA_POLYGONATION,
NEA_INFRA_GPOREP.66,ADAP,,,33-VI -1035,a,NEA_INFRA_POLYGONATION,
NEA_INFRA_GPOREP.67,ADAP,,,33-VI -1036,./,NEA_INFRA_POLYGONATION,
NEA_INFRA_GPOREP.72,ADAP,,,33-VI -1037,./,NEA_INFRA_POLYGONATION,
NEA_INFRA_GPOREP.74,ADAP,,,33-VI -1038,./,NEA_INFRA_POLYGONATION,
NEA_INFRA_GPOREP.79,ADAP,,,33-VI -1039,./,NEA_INFRA_POLYGONATION,
NEA_INFRA_GPOREP.71,ADAP,,,33-VI -1040,./,NEA_INFRA_POLYGONATION,
NEA_INFRA_GPOREP.99,OBS,62.578,,33-VI -1041,./,NEA_INFRA_POLYGONATION,RCNC
NEA_INFRA_GPOREP.100,OBS,62.901,,33-VI -1041,b,NEA_INFRA_POLYGONATION,RCNC
NEA_INFRA_GPOREP.109,OBS,62.632,,33-VI -1042,a,NEA_INFRA_POLYGONATION,RCNC
NEA_INFRA_GPOREP.112,OBS,62.843,,33-VI -1043,a,NEA_INFRA_POLYGONATION,RCNC
NEA_INFRA_GPOREP.118,OBS,62.809,,33-VI -1043,d,NEA_INFRA_POLYGONATION,RCNC
NEA_INFRA_GPOREP.121,OBS,62.497,,33-VI -1043,c,NEA_INFRA_POLYGONATION,RCNC
NEA_INFRA_GPOREP.122,ADAP,,,33-VI -1046,a,NEA_INFRA_POLYGONATION,RCNC
NEA_INFRA_GPOREP.123,OBS,62.574,,33-VI -1046,./,NEA_INFRA_POLYGONATION,RCNC
NEA_INFRA_GPOREP.136,ADAP,,,33-VI -1047,a,NEA_INFRA_POLYGONATION,
NEA_INFRA_GPOREP.137,ADAP,,,33-VI -1047,./,NEA_INFRA_POLYGONATION,
NEA_INFRA_GPOREP.143,ADAP,,,33-VI -1047,b,NEA_INFRA_POLYGONATION,
NEA_INFRA_GPOREP.149,OBS,63.586,,33-VI -1048,a,NEA_INFRA_POLYGONATION,RCNC
NEA_INFRA_GPOREP.150,ADAP,,,33-VI -1049,./,NEA_INFRA_POLYGONATION,
NEA_INFRA_GPOREP.151,ADAP,,,33-VI -1049,b,NEA_INFRA_POLYGONATION,
NEA_INFRA_GPOREP.152,ADAP,,,33-VI -1049,a,NEA_INFRA_POLYGONATION,
NEA_INFRA_GPOREP.159,ADAP,,,33-VI -1051,d,NEA_INFRA_POLYGONATION,
NEA_INFRA_GPOREP.160,ADAP,,,33-VI -1051,a,NEA_INFRA_POLYGONATION,
NEA_INFRA_GPOREP.162,ADAP,,,33-VI -1051,c,NEA_INFRA_POLYGONATION,
NEA_INFRA_GPOREP.164,OBS,80.908,,33-VI -1052,./,NEA_INFRA_POLYGONATION,RCNC
NEA_INFRA_GPOREP.165,ADAP,,,33-VI -1052,a,NEA_INFRA_POLYGONATION,RCNC
NEA_INFRA_GPOREP.177,ADAP,,,33-VI -1053,./,NEA_INFRA_POLYGONATION,
NEA_INFRA_GPOREP.180,ADAP,,,33-VI -1053,a,NEA_INFRA_POLYGONATION,
NEA_INFRA_GPOREP.181,ADAP,,,33-VI -1053,b,NEA_INFRA_POLYGONATION,
NEA_INFRA_GPOREP.171,OBS,65.638,,33-VI -1054,./,NEA_INFRA_POLYGONATION,RCNC
NEA_INFRA_GPOREP.188,ADAP,,,33-VI -1054,a,NEA_INFRA_POLYGONATION,RCNC
NEA_INFRA_GPOREP.500,ADAP,,,33-VI -1055,./,NEA_INFRA_POLYGONATION,
NEA_INFRA_GPOREP.195,ADAP,,,33-VI -1057,b,NEA_INFRA_POLYGONATION,
NEA_INFRA_GPOREP.223,OBS,63.244,,33-VI -1059,b,NEA_INFRA_POLYGONATION,RCNC
NEA_INFRA_GPOREP.224,OBS,63.605,,33-VI -1059,./,NEA_INFRA_POLYGONATION,RCNC
NEA_INFRA_GPOREP.250,ADAP,,,33-VI -1060,./,NEA_INFRA_POLYGONATION,
NEA_INFRA_GPOREP.253,ADAP,,,33-VI -1060,a,NEA_INFRA_POLYGONATION,
NEA_INFRA_GPOREP.292,ADAP,,,33-VI -1063,a,NEA_INFRA_POLYGONATION,
NEA_INFRA_GPOREP.298,ADAP,,,33-VI -1063,./,NEA_INFRA_POLYGONATION,
NEA_INFRA_GPOREP.325,ADAP,,,33-VI -1064,a,NEA_INFRA_POLYGONATION,
NEA_INFRA_GPOREP.330,ADAP,,,33-VI -1064,./,NEA_INFRA_POLYGONATION,
NEA_INFRA_GPOREP.332,ADAP,,,33-VI -1066,a,NEA_INFRA_POLYGONATION,
NEA_INFRA_GPOREP.333,ADAP,,,33-VI -1066,./,NEA_INFRA_POLYGONATION,
NEA_INFRA_GPOREP.344,ADAP,,,33-VI -1067,./,NEA_INFRA_POLYGONATION,
NEA_INFRA_GPOREP.348,ADAP,,,33-VI -1067,a,NEA_INFRA_POLYGONATION,
NEA_INFRA_GPOREP.349,ADAP,,,33-VI -1067,b,NEA_INFRA_POLYGONATION,
NEA_INFRA_GPOREP.354,ADAP,,,33-VI -1068,./,NEA_INFRA_POLYGONATION,
NEA_INFRA_GPOREP.350,ADAP,,,33-VI -1069,./,NEA_INFRA_POLYGONATION,
NEA_INFRA_GPOREP.375,OBS,75.56,,33-VI -1070,a,NEA_INFRA_POLYGONATION,
NEA_INFRA_GPOREP.377,ADAP,,,33-VI -1070,./,NEA_INFRA_POLYGONATION,
NEA_INFRA_GPOREP.378,ADAP,,,33-VI -1070,b,NEA_INFRA_POLYGONATION,
NEA_INFRA_GPOREP.1048,OBS,76.13,,33-VI -1070,c,NEA_INFRA_POLYGONATION,
NEA_INFRA_GPOREP.512,ADAP,,,33-VI -1071,a,NEA_INFRA_POLYGONATION,
NEA_INFRA_GPOREP.513,ADAP,,,33-VI -1071,./,NEA_INFRA_POLYGONATION,
NEA_INFRA_GPOREP.402,ADAP,,,33-VI -1072,a,NEA_INFRA_POLYGONATION,
NEA_INFRA_GPOREP.405,ADAP,,,33-VI -1072,b,NEA_INFRA_POLYGONATION,
NEA_INFRA_GPOREP.433,ADAP,,,33-VI -1073,./,NEA_INFRA_POLYGONATION,RCNC
NEA_INFRA_GPOREP.434,ADAP,,,33-VI -1073,b,NEA_INFRA_POLYGONATION,RCNC
NEA_INFRA_GPOREP.441,OBS,88.341,,33-VI -1073,a,NEA_INFRA_POLYGONATION,RCNC
NEA_INFRA_GPOREP.449,ADAP,,,33-VI -1074,a,NEA_INFRA_POLYGONATION,
NEA_INFRA_GPOREP.461,ADAP,,,33-VI -1075,./,NEA_INFRA_POLYGONATION,
NEA_INFRA_GPOREP.483,ADAP,,,33-VI -1076,a,NEA_INFRA_POLYGONATION,
NEA_INFRA_GPOREP.486,ADAP,,,33-VI -1076,b,NEA_INFRA_POLYGONATION,
NEA_INFRA_GPOREP.511,ADAP,,,33-VI -1077,./,NEA_INFRA_POLYGONATION,
NEA_INFRA_GPOREP.515,ADAP,,,33-VI -1077,b,NEA_INFRA_POLYGONATION,
NEA_INFRA_GPOREP.524,ADAP,,,33-VI -1078,a,NEA_INFRA_POLYGONATION,
NEA_INFRA_GPOREP.608,OBS,65.155,,33-VI -1082,./,NEA_INFRA_POLYGONATION,RCNC
NEA_INFRA_GPOREP.609,ADAP,,,33-VI -1082,b,NEA_INFRA_POLYGONATION,RCNC
NEA_INFRA_GPOREP.646,ADAP,,,33-VI -1083,./,NEA_INFRA_POLYGONATION,
NEA_INFRA_GPOREP.633,ADAP,,,33-VI -1084,a,NEA_INFRA_POLYGONATION,RCNC
NEA_INFRA_GPOREP.1043,OBS,64.14,,33-VI -1084,b,NEA_INFRA_POLYGONATION,RCNC
NEA_INFRA_GPOREP.687,ADAP,,,33-VI -1085,a,NEA_INFRA_POLYGONATION,
NEA_INFRA_GPOREP.668,OBS,104.777,,33-VI -1086,./,NEA_INFRA_POLYGONATION,RCNC
NEA_INFRA_GPOREP.659,ADAP,,,33-VI -1087,./,NEA_INFRA_POLYGONATION,
NEA_INFRA_GPOREP.682,ADAP,,,33-VI -1088,./,NEA_INFRA_POLYGONATION,RCNC
NEA_INFRA_GPOREP.686,OBS,70.024,,33-VI -1088,a,NEA_INFRA_POLYGONATION,RCNC
NEA_INFRA_GPOREP.688,ADAP,,,33-VI -1089,a,NEA_INFRA_POLYGONATION,RCNC
NEA_INFRA_GPOREP.690,OBS,160.618,,33-VI -1089,c,NEA_INFRA_POLYGONATION,RCNC
NEA_INFRA_GPOREP.725,ADAP,,,33-VI -1090,./,NEA_INFRA_POLYGONATION,
NEA_INFRA_GPOREP.727,ADAP,,,33-VI -1090,a,NEA_INFRA_POLYGONATION,
NEA_INFRA_GPOREP.733,OBS,154.993,,33-VI -1091,./,NEA_INFRA_POLYGONATION,RCNC
NEA_INFRA_GPOREP.735,ADAP,,,33-VI -1092,./,NEA_INFRA_POLYGONATION,
NEA_INFRA_GPOREP.737,OBS,118.382,,33-VI -1093,c,NEA_INFRA_POLYGONATION,RCNC
NEA_INFRA_GPOREP.738,ADAP,,,33-VI -1093,b,NEA_INFRA_POLYGONATION,RCNC
NEA_INFRA_GPOREP.739,ADAP,,,33-VI -1093,d,NEA_INFRA_POLYGONATION,RCNC
NEA_INFRA_GPOREP.751,OBS,126.151,,33-VI -1094,a,NEA_INFRA_POLYGONATION,RCNC
NEA_INFRA_GPOREP.753,OBS,123.002,,33-VI -1094,b,NEA_INFRA_POLYGONATION,RCNC
NEA_INFRA_GPOREP.760,ADAP,,,33-VI -1095,./,NEA_INFRA_POLYGONATION,
